0	3	2	11
1	1	2	15
2	3	2	19
1	3	1	2
2	3	2	12
2	4	1	7
3	3	2	17
1	3	2	23
1	4	1	1
2	3	3	23
4	1	2	24
4	4	1	3
1	1	1	15
1	1	1	11
4	1	2	14
4	4	1	9
4	4	1	1
3	4	1	4
0	2	1	3
0	3	1	15
1	2	2	21
1	1	1	7
1	2	2	14
1	1	2	19
1	2	2	26
4	1	1	3
2	4	1	12
2	0	1	4
4	1	1	5
3	3	1	6
4	0	2	18
2	4	1	10
1	2	3	27
3	1	2	23
1	3	1	3
2	3	2	13
3	3	1	18
3	3	1	7
3	3	2	14
2	4	1	7
4	4	1	1
4	4	2	19
4	0	1	10
2	3	1	3
1	4	2	26
3	3	1	10
2	3	2	12
0	3	1	16
2	0	2	10
0	2	2	16
0	2	1	12
3	3	1	10
0	1	1	17
0	2	3	28
1	3	1	11
3	0	2	23
4	0	3	25
2	2	1	12
1	4	1	6
4	1	1	6
2	3	1	14
0	3	1	7
1	1	1	6
4	4	2	17
0	3	2	14
4	0	1	12
3	3	2	13
0	3	1	4
3	1	2	17
2	2	2	15
1	3	2	17
4	1	2	14
2	3	1	16
2	3	1	6
0	0	1	11
4	4	1	2
1	4	2	17
2	0	2	11
1	4	1	8
2	4	1	11
2	0	1	15
4	0	1	18
0	3	1	6
3	3	2	27
0	0	1	9
3	3	1	17
0	1	2	13
0	3	2	15
2	0	2	27
4	2	1	10
2	4	1	13
4	0	1	7
3	3	1	8
2	4	1	15
1	4	1	8
3	0	1	8
4	1	2	14
1	1	2	13
3	1	1	4
1	1	1	12
2	3	1	4
0	1	2	13
1	4	1	3
0	3	2	21
4	0	1	2
4	1	1	5
0	3	1	9
3	0	2	16
4	0	2	16
3	3	2	19
2	4	2	18
3	3	4	33
0	2	1	4
3	4	1	15
1	2	1	6
1	3	2	10
3	4	2	27
4	4	1	6
3	3	2	10
4	4	1	10
0	2	1	5
2	4	1	9
1	3	2	12
2	2	1	10
2	3	2	10
3	1	1	6
4	4	2	19
3	0	2	12
4	2	1	17
1	2	2	29
4	1	2	16
1	1	1	12
1	2	3	29
3	0	1	10
3	4	2	28
1	4	2	13
1	2	1	10
3	3	2	13
1	3	1	7
4	0	2	25
2	3	1	3
2	4	1	3
4	4	1	2
4	0	1	3
4	2	1	15
1	1	1	12
2	0	1	7
0	0	3	17
3	0	1	15
1	3	1	6
3	1	2	13
3	0	1	22
1	1	2	24
2	0	1	6
1	2	1	10
4	2	1	14
0	1	1	7
1	4	1	5
2	3	2	17
0	0	2	24
0	3	2	17
1	3	1	14
1	2	1	10
2	3	1	5
1	3	3	27
0	2	1	8
4	4	1	7
3	4	2	16
4	4	1	4
0	0	1	14
3	4	1	3
0	1	1	5
2	4	2	23
2	2	1	11
0	3	1	11
3	1	1	4
1	4	1	13
4	2	1	13
4	2	1	6
1	1	1	20
3	0	2	25
1	4	1	4
0	2	1	4
4	1	1	15
4	2	2	30
4	4	1	7
2	0	2	15
1	3	1	10
0	1	1	7
3	3	2	14
3	1	1	4
2	0	2	15
1	2	1	10
3	4	2	14
2	0	2	26
4	0	2	28
0	0	2	26
1	2	1	14
1	4	1	8
2	2	2	18
2	4	1	12
0	3	2	9
1	1	1	6
3	1	1	4
0	3	1	13
3	0	3	41
2	4	2	15
1	3	1	4
4	0	1	13
0	0	1	4
0	3	1	7
1	3	3	32
4	4	1	3
3	1	2	23
1	4	2	24
1	4	1	4
2	3	1	11
3	0	3	23
1	4	1	13
0	2	1	14
3	3	2	17
0	2	1	11
1	2	1	11
1	4	2	12
1	3	1	12
